user_id,event,timestamp,country,channel,device_type,age_group,level_number,session_count,session_duration_sec,days_since_install,ad_type,ads_shown_count,is_churned
U037032,app_install,2024-02-10 00:00:00,IN,organic,android,45+,,1,,0,,,False
U037032,app_open,2024-02-10 00:21:00,IN,organic,android,45+,,1,,0,,,False
U037032,signup_complete,2024-02-10 00:24:00,IN,organic,android,45+,,1,,0,,,False
U037032,tutorial_complete,2024-02-10 00:35:00,IN,organic,android,45+,0.0,1,250.0,0,,,False
U037032,level_complete,2024-02-11 16:18:00,IN,organic,android,45+,8.0,5,280.0,1,,,False
U037032,ad_impression,2024-02-11 16:36:00,IN,organic,android,45+,8.0,5,280.0,1,rewarded,6.0,False
U037032,ad_reward_claimed,2024-02-11 16:36:16,IN,organic,android,45+,8.0,5,280.0,1,rewarded,6.0,False
U037033,app_install,2024-03-17 02:00:00,IN,app_store_search,android,18-24,,1,,0,,,False
U037034,app_install,2024-02-01 01:00:00,PH,influencer,android,18-24,,1,,0,,,False
U037034,app_open,2024-02-01 01:10:00,PH,influencer,android,18-24,,1,,0,,,False
U037034,signup_complete,2024-02-01 01:20:00,PH,influencer,android,18-24,,1,,0,,,False
U037035,app_install,2024-02-13 01:00:00,GB,organic,android,35-44,,1,,0,,,False
U037035,app_open,2024-02-13 01:28:00,GB,organic,android,35-44,,1,,0,,,False
U037036,app_install,2024-02-24 01:00:00,IN,paid_social,android,18-24,,1,,0,,,False
U037037,app_install,2024-03-16 03:00:00,IN,paid_social,android,18-24,,1,,0,,,False
U037037,app_open,2024-03-16 03:24:00,IN,paid_social,android,18-24,,1,,0,,,False
U037037,signup_complete,2024-03-16 03:29:00,IN,paid_social,android,18-24,,1,,0,,,False
U037038,app_install,2024-02-14 02:00:00,Other,paid_social,ios,13-17,,1,,0,,,False
U037038,app_open,2024-02-14 02:06:00,Other,paid_social,ios,13-17,,1,,0,,,False
U037038,signup_complete,2024-02-14 02:10:00,Other,paid_social,ios,13-17,,1,,0,,,False
U037038,tutorial_complete,2024-02-14 02:16:00,Other,paid_social,ios,13-17,0.0,1,301.0,0,,,False
U037038,level_complete,2024-02-16 19:02:00,Other,paid_social,ios,13-17,15.0,3,698.0,2,,,False
U037038,ad_impression,2024-02-16 19:05:00,Other,paid_social,ios,13-17,15.0,3,698.0,2,interstitial,5.0,False
U037038,ad_reward_claimed,2024-02-16 19:05:37,Other,paid_social,ios,13-17,15.0,3,698.0,2,interstitial,5.0,True
U037039,app_install,2024-02-14 01:00:00,ID,paid_social,android,25-34,,1,,0,,,False
U037040,app_install,2024-02-17 00:00:00,US,influencer,ios,13-17,,1,,0,,,False
U037040,app_open,2024-02-17 00:06:00,US,influencer,ios,13-17,,1,,0,,,False
U037041,app_install,2024-02-14 02:00:00,US,organic,ios,35-44,,1,,0,,,False
U037041,app_open,2024-02-14 02:12:00,US,organic,ios,35-44,,1,,0,,,False
U037041,signup_complete,2024-02-14 02:22:00,US,organic,ios,35-44,,1,,0,,,False
U037041,tutorial_complete,2024-02-14 02:25:00,US,organic,ios,35-44,0.0,1,471.0,0,,,False
U037041,level_complete,2024-02-15 18:24:00,US,organic,ios,35-44,4.0,5,926.0,1,,,False
U037042,app_install,2024-03-11 02:00:00,IN,organic,ios,13-17,,1,,0,,,False
U037042,app_open,2024-03-11 02:05:00,IN,organic,ios,13-17,,1,,0,,,False
U037042,signup_complete,2024-03-11 02:09:00,IN,organic,ios,13-17,,1,,0,,,False
U037042,tutorial_complete,2024-03-11 02:13:00,IN,organic,ios,13-17,0.0,1,494.0,0,,,False
U037042,level_complete,2024-03-11 18:44:00,IN,organic,ios,13-17,3.0,3,1063.0,0,,,False
U037042,ad_impression,2024-03-11 18:52:00,IN,organic,ios,13-17,3.0,3,1063.0,0,rewarded,1.0,False
U037042,ad_reward_claimed,2024-03-11 18:52:35,IN,organic,ios,13-17,3.0,3,1063.0,0,rewarded,1.0,False
U037043,app_install,2024-01-15 01:00:00,Other,organic,android,25-34,,1,,0,,,False
U037043,app_open,2024-01-15 01:02:00,Other,organic,android,25-34,,1,,0,,,False
U037044,app_install,2024-02-18 03:00:00,Other,paid_social,android,25-34,,1,,0,,,False
U037045,app_install,2024-01-07 00:00:00,Other,organic,ios,25-34,,1,,0,,,False
U037045,app_open,2024-01-07 00:14:00,Other,organic,ios,25-34,,1,,0,,,False
U037045,signup_complete,2024-01-07 00:18:00,Other,organic,ios,25-34,,1,,0,,,False
U037045,tutorial_complete,2024-01-07 00:22:00,Other,organic,ios,25-34,0.0,1,352.0,0,,,False
U037045,level_complete,2024-01-08 20:49:00,Other,organic,ios,25-34,12.0,1,342.0,1,,,False
U037045,ad_impression,2024-01-08 20:59:00,Other,organic,ios,25-34,12.0,1,342.0,1,interstitial,2.0,False
U037045,ad_reward_claimed,2024-01-08 20:59:36,Other,organic,ios,25-34,12.0,1,342.0,1,interstitial,2.0,False
U037046,app_install,2024-03-18 03:00:00,DE,paid_social,android,18-24,,1,,0,,,False
U037047,app_install,2024-02-24 00:00:00,BR,organic,ios,18-24,,1,,0,,,False
U037047,app_open,2024-02-24 00:24:00,BR,organic,ios,18-24,,1,,0,,,False
U037047,signup_complete,2024-02-24 00:25:00,BR,organic,ios,18-24,,1,,0,,,False
U037047,tutorial_complete,2024-02-24 00:40:00,BR,organic,ios,18-24,0.0,1,374.0,0,,,False
U037047,level_complete,2024-02-25 12:50:00,BR,organic,ios,18-24,5.0,5,613.0,1,,,False
U037048,app_install,2024-03-23 01:00:00,IN,app_store_search,android,35-44,,1,,0,,,False
U037048,app_open,2024-03-23 01:09:00,IN,app_store_search,android,35-44,,1,,0,,,False
U037048,signup_complete,2024-03-23 01:18:00,IN,app_store_search,android,35-44,,1,,0,,,False
U037048,tutorial_complete,2024-03-23 01:28:00,IN,app_store_search,android,35-44,0.0,1,439.0,0,,,False
U037048,level_complete,2024-03-23 18:54:00,IN,app_store_search,android,35-44,2.0,5,1065.0,0,,,False
U037048,ad_impression,2024-03-23 19:02:00,IN,app_store_search,android,35-44,2.0,5,1065.0,0,rewarded,1.0,False
U037048,ad_reward_claimed,2024-03-23 19:02:34,IN,app_store_search,android,35-44,2.0,5,1065.0,0,rewarded,1.0,False
U037049,app_install,2024-01-06 00:00:00,IN,paid_social,android,25-34,,1,,0,,,False
U037050,app_install,2024-03-29 02:00:00,ID,influencer,android,25-34,,1,,0,,,False
U037051,app_install,2024-02-21 01:00:00,MX,organic,ios,13-17,,1,,0,,,False
U037051,app_open,2024-02-21 01:13:00,MX,organic,ios,13-17,,1,,0,,,False
U037051,signup_complete,2024-02-21 01:19:00,MX,organic,ios,13-17,,1,,0,,,False
U037051,tutorial_complete,2024-02-21 01:22:00,MX,organic,ios,13-17,0.0,1,516.0,0,,,False
U037051,level_complete,2024-02-21 20:02:00,MX,organic,ios,13-17,5.0,2,1162.0,0,,,False
U037052,app_install,2024-01-07 02:00:00,ID,paid_social,android,25-34,,1,,0,,,False
U037052,app_open,2024-01-07 02:12:00,ID,paid_social,android,25-34,,1,,0,,,False
U037052,signup_complete,2024-01-07 02:22:00,ID,paid_social,android,25-34,,1,,0,,,False
U037052,tutorial_complete,2024-01-07 02:34:00,ID,paid_social,android,25-34,0.0,1,378.0,0,,,False
U037052,level_complete,2024-01-08 16:39:00,ID,paid_social,android,25-34,12.0,2,1291.0,1,,,False
U037052,ad_impression,2024-01-08 16:56:00,ID,paid_social,android,25-34,12.0,2,1291.0,1,rewarded,4.0,False
U037053,app_install,2024-03-28 00:00:00,DE,organic,android,25-34,,1,,0,,,False
U037053,app_open,2024-03-28 00:11:00,DE,organic,android,25-34,,1,,0,,,False
U037054,app_install,2024-03-28 02:00:00,US,app_store_search,ios,35-44,,1,,0,,,False
U037054,app_open,2024-03-28 02:25:00,US,app_store_search,ios,35-44,,1,,0,,,False
U037054,signup_complete,2024-03-28 02:28:00,US,app_store_search,ios,35-44,,1,,0,,,False
U037055,app_install,2024-02-02 01:00:00,MX,paid_social,ios,13-17,,1,,0,,,False
U037056,app_install,2024-01-16 00:00:00,ID,organic,android,45+,,1,,0,,,False
U037056,app_open,2024-01-16 00:27:00,ID,organic,android,45+,,1,,0,,,False
U037056,signup_complete,2024-01-16 00:28:00,ID,organic,android,45+,,1,,0,,,False
U037056,tutorial_complete,2024-01-16 00:42:00,ID,organic,android,45+,0.0,1,516.0,0,,,False
U037056,level_complete,2024-01-17 15:28:00,ID,organic,android,45+,4.0,4,1648.0,1,,,False
U037056,ad_impression,2024-01-17 15:30:00,ID,organic,android,45+,4.0,4,1648.0,1,rewarded,3.0,False
U037056,ad_reward_claimed,2024-01-17 15:30:25,ID,organic,android,45+,4.0,4,1648.0,1,rewarded,3.0,False
U037057,app_install,2024-02-05 01:00:00,Other,app_store_search,android,13-17,,1,,0,,,False
U037058,app_install,2024-02-19 02:00:00,IN,organic,android,18-24,,1,,0,,,False
U037058,app_open,2024-02-19 02:28:00,IN,organic,android,18-24,,1,,0,,,False
U037059,app_install,2024-02-01 00:00:00,ID,organic,android,45+,,1,,0,,,False
U037060,app_install,2024-01-08 01:00:00,US,paid_social,android,35-44,,1,,0,,,False
U037060,app_open,2024-01-08 01:14:00,US,paid_social,android,35-44,,1,,0,,,False
U037060,signup_complete,2024-01-08 01:22:00,US,paid_social,android,35-44,,1,,0,,,False
U037061,app_install,2024-01-04 01:00:00,US,organic,ios,18-24,,1,,0,,,False
U037061,app_open,2024-01-04 01:26:00,US,organic,ios,18-24,,1,,0,,,False
U037062,app_install,2024-03-26 00:00:00,US,organic,android,25-34,,1,,0,,,False
U037062,app_open,2024-03-26 00:26:00,US,organic,android,25-34,,1,,0,,,False
U037062,signup_complete,2024-03-26 00:27:00,US,organic,android,25-34,,1,,0,,,False
U037062,tutorial_complete,2024-03-26 00:42:00,US,organic,android,25-34,0.0,1,323.0,0,,,False
U037063,app_install,2024-01-04 02:00:00,IN,organic,android,25-34,,1,,0,,,False
U037063,app_open,2024-01-04 02:09:00,IN,organic,android,25-34,,1,,0,,,False
U037063,signup_complete,2024-01-04 02:14:00,IN,organic,android,25-34,,1,,0,,,False
U037064,app_install,2024-02-07 00:00:00,Other,influencer,ios,25-34,,1,,0,,,False
U037064,app_open,2024-02-07 00:10:00,Other,influencer,ios,25-34,,1,,0,,,False
U037064,signup_complete,2024-02-07 00:13:00,Other,influencer,ios,25-34,,1,,0,,,False
U037064,tutorial_complete,2024-02-07 00:22:00,Other,influencer,ios,25-34,0.0,1,299.0,0,,,False
U037064,level_complete,2024-02-08 12:16:00,Other,influencer,ios,25-34,5.0,4,388.0,1,,,False
U037065,app_install,2024-02-20 02:00:00,IN,app_store_search,ios,25-34,,1,,0,,,False
U037065,app_open,2024-02-20 02:24:00,IN,app_store_search,ios,25-34,,1,,0,,,False
U037065,signup_complete,2024-02-20 02:32:00,IN,app_store_search,ios,25-34,,1,,0,,,False
U037065,tutorial_complete,2024-02-20 02:42:00,IN,app_store_search,ios,25-34,0.0,1,219.0,0,,,False
U037065,level_complete,2024-02-22 13:35:00,IN,app_store_search,ios,25-34,7.0,4,211.0,2,,,False
U037065,ad_impression,2024-02-22 13:55:00,IN,app_store_search,ios,25-34,7.0,4,211.0,2,rewarded,3.0,False
U037066,app_install,2024-03-07 01:00:00,MX,organic,android,35-44,,1,,0,,,False
U037067,app_install,2024-01-13 01:00:00,Other,organic,ios,45+,,1,,0,,,False
U037067,app_open,2024-01-13 01:24:00,Other,organic,ios,45+,,1,,0,,,False
U037067,signup_complete,2024-01-13 01:25:00,Other,organic,ios,45+,,1,,0,,,False
U037067,tutorial_complete,2024-01-13 01:33:00,Other,organic,ios,45+,0.0,1,156.0,0,,,False
U037067,level_complete,2024-01-15 18:07:00,Other,organic,ios,45+,14.0,5,389.0,2,,,False
U037067,ad_impression,2024-01-15 18:11:00,Other,organic,ios,45+,14.0,5,389.0,2,rewarded,6.0,False
U037067,ad_reward_claimed,2024-01-15 18:11:45,Other,organic,ios,45+,14.0,5,389.0,2,rewarded,6.0,False
U037068,app_install,2024-01-13 01:00:00,US,paid_social,android,18-24,,1,,0,,,False
U037069,app_install,2024-03-07 00:00:00,IN,app_store_search,ios,18-24,,1,,0,,,False
U037069,app_open,2024-03-07 00:05:00,IN,app_store_search,ios,18-24,,1,,0,,,False
U037069,signup_complete,2024-03-07 00:07:00,IN,app_store_search,ios,18-24,,1,,0,,,False
U037069,tutorial_complete,2024-03-07 00:21:00,IN,app_store_search,ios,18-24,0.0,1,127.0,0,,,False
U037069,level_complete,2024-03-07 15:06:00,IN,app_store_search,ios,18-24,14.0,3,1753.0,0,,,False
U037069,ad_impression,2024-03-07 15:26:00,IN,app_store_search,ios,18-24,14.0,3,1753.0,0,rewarded,1.0,False
U037069,ad_reward_claimed,2024-03-07 15:26:21,IN,app_store_search,ios,18-24,14.0,3,1753.0,0,rewarded,1.0,False
U037070,app_install,2024-02-20 03:00:00,US,paid_social,android,25-34,,1,,0,,,False
U037070,app_open,2024-02-20 03:03:00,US,paid_social,android,25-34,,1,,0,,,False
U037071,app_install,2024-03-24 02:00:00,ID,influencer,ios,25-34,,1,,0,,,False
U037071,app_open,2024-03-24 02:25:00,ID,influencer,ios,25-34,,1,,0,,,False
U037071,signup_complete,2024-03-24 02:31:00,ID,influencer,ios,25-34,,1,,0,,,False
U037072,app_install,2024-03-11 01:00:00,PH,organic,ios,25-34,,1,,0,,,False
U037072,app_open,2024-03-11 01:24:00,PH,organic,ios,25-34,,1,,0,,,False
U037073,app_install,2024-03-05 01:00:00,GB,organic,ios,13-17,,1,,0,,,False
U037073,app_open,2024-03-05 01:07:00,GB,organic,ios,13-17,,1,,0,,,False
U037073,signup_complete,2024-03-05 01:15:00,GB,organic,ios,13-17,,1,,0,,,False
U037073,tutorial_complete,2024-03-05 01:21:00,GB,organic,ios,13-17,0.0,1,319.0,0,,,False
U037074,app_install,2024-03-28 00:00:00,US,organic,ios,25-34,,1,,0,,,False
U037074,app_open,2024-03-28 00:14:00,US,organic,ios,25-34,,1,,0,,,False
U037074,signup_complete,2024-03-28 00:17:00,US,organic,ios,25-34,,1,,0,,,False
U037075,app_install,2024-03-20 00:00:00,PH,app_store_search,ios,25-34,,1,,0,,,False
U037075,app_open,2024-03-20 00:12:00,PH,app_store_search,ios,25-34,,1,,0,,,False
U037076,app_install,2024-02-27 03:00:00,US,organic,ios,18-24,,1,,0,,,False
U037076,app_open,2024-02-27 03:25:00,US,organic,ios,18-24,,1,,0,,,False
U037077,app_install,2024-03-08 03:00:00,IN,influencer,ios,25-34,,1,,0,,,False
U037078,app_install,2024-02-24 00:00:00,GB,app_store_search,android,13-17,,1,,0,,,False
U037078,app_open,2024-02-24 00:24:00,GB,app_store_search,android,13-17,,1,,0,,,False
U037078,signup_complete,2024-02-24 00:29:00,GB,app_store_search,android,13-17,,1,,0,,,False
U037078,tutorial_complete,2024-02-24 00:38:00,GB,app_store_search,android,13-17,0.0,1,196.0,0,,,False
U037078,level_complete,2024-02-24 17:24:00,GB,app_store_search,android,13-17,9.0,3,1154.0,0,,,False
U037079,app_install,2024-01-14 02:00:00,PH,paid_social,ios,13-17,,1,,0,,,False
U037079,app_open,2024-01-14 02:30:00,PH,paid_social,ios,13-17,,1,,0,,,False
U037079,signup_complete,2024-01-14 02:35:00,PH,paid_social,ios,13-17,,1,,0,,,False
U037079,tutorial_complete,2024-01-14 02:38:00,PH,paid_social,ios,13-17,0.0,1,334.0,0,,,False
U037079,level_complete,2024-01-14 18:12:00,PH,paid_social,ios,13-17,1.0,5,832.0,0,,,False
U037079,ad_impression,2024-01-14 18:31:00,PH,paid_social,ios,13-17,1.0,5,832.0,0,interstitial,6.0,False
U037080,app_install,2024-03-03 01:00:00,IN,paid_social,android,25-34,,1,,0,,,False
U037080,app_open,2024-03-03 01:01:00,IN,paid_social,android,25-34,,1,,0,,,False
U037080,signup_complete,2024-03-03 01:06:00,IN,paid_social,android,25-34,,1,,0,,,False
U037081,app_install,2024-02-16 03:00:00,BR,paid_social,android,45+,,1,,0,,,False
U037082,app_install,2024-03-07 02:00:00,DE,app_store_search,android,45+,,1,,0,,,False
U037082,app_open,2024-03-07 02:16:00,DE,app_store_search,android,45+,,1,,0,,,False
U037083,app_install,2024-01-04 02:00:00,IN,organic,ios,13-17,,1,,0,,,False
U037083,app_open,2024-01-04 02:20:00,IN,organic,ios,13-17,,1,,0,,,False
U037084,app_install,2024-03-12 02:00:00,Other,organic,android,13-17,,1,,0,,,False
U037084,app_open,2024-03-12 02:02:00,Other,organic,android,13-17,,1,,0,,,False
U037084,signup_complete,2024-03-12 02:07:00,Other,organic,android,13-17,,1,,0,,,False
U037085,app_install,2024-01-09 00:00:00,US,organic,ios,13-17,,1,,0,,,False
U037085,app_open,2024-01-09 00:30:00,US,organic,ios,13-17,,1,,0,,,False
U037086,app_install,2024-02-22 01:00:00,GB,organic,ios,25-34,,1,,0,,,False
U037086,app_open,2024-02-22 01:01:00,GB,organic,ios,25-34,,1,,0,,,False
U037086,signup_complete,2024-02-22 01:06:00,GB,organic,ios,25-34,,1,,0,,,False
U037086,tutorial_complete,2024-02-22 01:12:00,GB,organic,ios,25-34,0.0,1,399.0,0,,,False
U037086,level_complete,2024-02-22 14:08:00,GB,organic,ios,25-34,11.0,5,1089.0,0,,,False
U037087,app_install,2024-03-06 02:00:00,MX,organic,android,18-24,,1,,0,,,False
U037087,app_open,2024-03-06 02:18:00,MX,organic,android,18-24,,1,,0,,,False
U037088,app_install,2024-03-15 01:00:00,US,influencer,ios,25-34,,1,,0,,,False
U037089,app_install,2024-01-12 01:00:00,FR,paid_social,ios,13-17,,1,,0,,,False
U037089,app_open,2024-01-12 01:15:00,FR,paid_social,ios,13-17,,1,,0,,,False
U037090,app_install,2024-02-28 01:00:00,Other,influencer,android,35-44,,1,,0,,,False
U037090,app_open,2024-02-28 01:20:00,Other,influencer,android,35-44,,1,,0,,,False
U037090,signup_complete,2024-02-28 01:21:00,Other,influencer,android,35-44,,1,,0,,,False
U037090,tutorial_complete,2024-02-28 01:26:00,Other,influencer,android,35-44,0.0,1,251.0,0,,,False
U037090,level_complete,2024-03-01 21:20:00,Other,influencer,android,35-44,6.0,1,1646.0,2,,,False
U037090,ad_impression,2024-03-01 21:37:00,Other,influencer,android,35-44,6.0,1,1646.0,2,rewarded,8.0,False
U037091,app_install,2024-02-22 01:00:00,MX,paid_social,android,25-34,,1,,0,,,False
U037091,app_open,2024-02-22 01:24:00,MX,paid_social,android,25-34,,1,,0,,,False
U037091,signup_complete,2024-02-22 01:32:00,MX,paid_social,android,25-34,,1,,0,,,False
U037091,tutorial_complete,2024-02-22 01:44:00,MX,paid_social,android,25-34,0.0,1,345.0,0,,,False
U037092,app_install,2024-01-01 03:00:00,PH,influencer,android,35-44,,1,,0,,,False
U037092,app_open,2024-01-01 03:06:00,PH,influencer,android,35-44,,1,,0,,,False
U037092,signup_complete,2024-01-01 03:07:00,PH,influencer,android,35-44,,1,,0,,,False
U037093,app_install,2024-02-02 00:00:00,IN,paid_social,android,13-17,,1,,0,,,False
U037093,app_open,2024-02-02 00:02:00,IN,paid_social,android,13-17,,1,,0,,,False
U037094,app_install,2024-02-16 00:00:00,US,app_store_search,android,18-24,,1,,0,,,False
U037094,app_open,2024-02-16 00:22:00,US,app_store_search,android,18-24,,1,,0,,,False
U037095,app_install,2024-03-05 02:00:00,IN,paid_social,android,25-34,,1,,0,,,False
U037095,app_open,2024-03-05 02:14:00,IN,paid_social,android,25-34,,1,,0,,,False
U037096,app_install,2024-02-24 02:00:00,DE,paid_social,android,25-34,,1,,0,,,False
U037096,app_open,2024-02-24 02:07:00,DE,paid_social,android,25-34,,1,,0,,,False
U037096,signup_complete,2024-02-24 02:10:00,DE,paid_social,android,25-34,,1,,0,,,False
U037096,tutorial_complete,2024-02-24 02:21:00,DE,paid_social,android,25-34,0.0,1,166.0,0,,,False
U037097,app_install,2024-03-04 01:00:00,BR,app_store_search,android,18-24,,1,,0,,,False
U037097,app_open,2024-03-04 01:15:00,BR,app_store_search,android,18-24,,1,,0,,,False
U037097,signup_complete,2024-03-04 01:23:00,BR,app_store_search,android,18-24,,1,,0,,,False
U037097,tutorial_complete,2024-03-04 01:32:00,BR,app_store_search,android,18-24,0.0,1,401.0,0,,,False
U037097,level_complete,2024-03-04 17:28:00,BR,app_store_search,android,18-24,6.0,3,1690.0,0,,,False
U037097,ad_impression,2024-03-04 17:43:00,BR,app_store_search,android,18-24,6.0,3,1690.0,0,rewarded,5.0,False
U037097,ad_reward_claimed,2024-03-04 17:43:45,BR,app_store_search,android,18-24,6.0,3,1690.0,0,rewarded,5.0,False
U037098,app_install,2024-03-16 03:00:00,IN,organic,ios,18-24,,1,,0,,,False
U037099,app_install,2024-02-03 02:00:00,ID,organic,android,18-24,,1,,0,,,False
U037100,app_install,2024-02-18 02:00:00,Other,app_store_search,android,18-24,,1,,0,,,False
U037100,app_open,2024-02-18 02:22:00,Other,app_store_search,android,18-24,,1,,0,,,False
U037101,app_install,2024-03-21 02:00:00,Other,paid_social,android,45+,,1,,0,,,False
U037102,app_install,2024-03-08 03:00:00,GB,influencer,ios,18-24,,1,,0,,,False
U037102,app_open,2024-03-08 03:15:00,GB,influencer,ios,18-24,,1,,0,,,False
U037102,signup_complete,2024-03-08 03:25:00,GB,influencer,ios,18-24,,1,,0,,,False
U037103,app_install,2024-02-16 03:00:00,US,organic,ios,18-24,,1,,0,,,False
U037103,app_open,2024-02-16 03:27:00,US,organic,ios,18-24,,1,,0,,,False
U037103,signup_complete,2024-02-16 03:31:00,US,organic,ios,18-24,,1,,0,,,False
U037104,app_install,2024-01-28 03:00:00,Other,paid_social,ios,35-44,,1,,0,,,False
U037104,app_open,2024-01-28 03:27:00,Other,paid_social,ios,35-44,,1,,0,,,False
U037104,signup_complete,2024-01-28 03:36:00,Other,paid_social,ios,35-44,,1,,0,,,False
U037104,tutorial_complete,2024-01-28 03:51:00,Other,paid_social,ios,35-44,0.0,1,161.0,0,,,False
U037104,level_complete,2024-01-28 10:00:00,Other,paid_social,ios,35-44,2.0,1,1540.0,0,,,False
U037105,app_install,2024-02-02 00:00:00,IN,paid_social,ios,35-44,,1,,0,,,False
U037106,app_install,2024-01-25 00:00:00,ID,paid_social,ios,13-17,,1,,0,,,False
U037106,app_open,2024-01-25 00:13:00,ID,paid_social,ios,13-17,,1,,0,,,False
U037107,app_install,2024-02-01 02:00:00,DE,paid_social,ios,35-44,,1,,0,,,False
U037107,app_open,2024-02-01 02:28:00,DE,paid_social,ios,35-44,,1,,0,,,False
U037108,app_install,2024-03-14 01:00:00,US,influencer,android,18-24,,1,,0,,,False
U037108,app_open,2024-03-14 01:17:00,US,influencer,android,18-24,,1,,0,,,False
U037109,app_install,2024-01-05 02:00:00,BR,paid_social,android,45+,,1,,0,,,False
U037109,app_open,2024-01-05 02:27:00,BR,paid_social,android,45+,,1,,0,,,False
U037109,signup_complete,2024-01-05 02:31:00,BR,paid_social,android,45+,,1,,0,,,False
U037109,tutorial_complete,2024-01-05 02:34:00,BR,paid_social,android,45+,0.0,1,478.0,0,,,False
U037109,level_complete,2024-01-05 18:23:00,BR,paid_social,android,45+,15.0,2,790.0,0,,,False
U037109,ad_impression,2024-01-05 18:40:00,BR,paid_social,android,45+,15.0,2,790.0,0,rewarded,3.0,False
U037109,ad_reward_claimed,2024-01-05 18:40:19,BR,paid_social,android,45+,15.0,2,790.0,0,rewarded,3.0,False
U037110,app_install,2024-02-22 00:00:00,ID,paid_social,ios,35-44,,1,,0,,,False
U037111,app_install,2024-02-26 02:00:00,US,organic,android,25-34,,1,,0,,,False
U037111,app_open,2024-02-26 02:03:00,US,organic,android,25-34,,1,,0,,,False
U037111,signup_complete,2024-02-26 02:04:00,US,organic,android,25-34,,1,,0,,,False
U037112,app_install,2024-01-15 01:00:00,BR,organic,ios,18-24,,1,,0,,,False
U037112,app_open,2024-01-15 01:16:00,BR,organic,ios,18-24,,1,,0,,,False
U037112,signup_complete,2024-01-15 01:18:00,BR,organic,ios,18-24,,1,,0,,,False
U037113,app_install,2024-03-14 01:00:00,US,paid_social,android,25-34,,1,,0,,,False
U037113,app_open,2024-03-14 01:13:00,US,paid_social,android,25-34,,1,,0,,,False
U037113,signup_complete,2024-03-14 01:16:00,US,paid_social,android,25-34,,1,,0,,,False
U037113,tutorial_complete,2024-03-14 01:24:00,US,paid_social,android,25-34,0.0,1,296.0,0,,,False
U037113,level_complete,2024-03-14 14:50:00,US,paid_social,android,25-34,12.0,5,1372.0,0,,,False
U037113,ad_impression,2024-03-14 15:02:00,US,paid_social,android,25-34,12.0,5,1372.0,0,rewarded,4.0,False
U037113,ad_reward_claimed,2024-03-14 15:02:27,US,paid_social,android,25-34,12.0,5,1372.0,0,rewarded,4.0,False
U037114,app_install,2024-03-28 01:00:00,US,influencer,android,45+,,1,,0,,,False
U037114,app_open,2024-03-28 01:05:00,US,influencer,android,45+,,1,,0,,,False
U037115,app_install,2024-01-25 01:00:00,ID,influencer,android,25-34,,1,,0,,,False
U037115,app_open,2024-01-25 01:30:00,ID,influencer,android,25-34,,1,,0,,,False
U037116,app_install,2024-01-05 03:00:00,IN,organic,android,45+,,1,,0,,,False
U037117,app_install,2024-01-18 01:00:00,IN,organic,ios,45+,,1,,0,,,False
U037117,app_open,2024-01-18 01:29:00,IN,organic,ios,45+,,1,,0,,,False
U037118,app_install,2024-01-15 00:00:00,Other,app_store_search,android,35-44,,1,,0,,,False
U037119,app_install,2024-03-15 03:00:00,US,app_store_search,android,25-34,,1,,0,,,False
U037119,app_open,2024-03-15 03:30:00,US,app_store_search,android,25-34,,1,,0,,,False
U037119,signup_complete,2024-03-15 03:37:00,US,app_store_search,android,25-34,,1,,0,,,False
U037119,tutorial_complete,2024-03-15 03:48:00,US,app_store_search,android,25-34,0.0,1,173.0,0,,,False
U037119,level_complete,2024-03-15 14:01:00,US,app_store_search,android,25-34,10.0,5,1321.0,0,,,False
U037119,ad_impression,2024-03-15 14:07:00,US,app_store_search,android,25-34,10.0,5,1321.0,0,interstitial,6.0,False
U037120,app_install,2024-03-02 02:00:00,IN,paid_social,android,13-17,,1,,0,,,False
U037121,app_install,2024-03-03 01:00:00,DE,organic,android,18-24,,1,,0,,,False
U037121,app_open,2024-03-03 01:24:00,DE,organic,android,18-24,,1,,0,,,False
U037121,signup_complete,2024-03-03 01:34:00,DE,organic,android,18-24,,1,,0,,,False
U037121,tutorial_complete,2024-03-03 01:47:00,DE,organic,android,18-24,0.0,1,450.0,0,,,False
U037121,level_complete,2024-03-03 16:00:00,DE,organic,android,18-24,7.0,1,489.0,0,,,False
U037121,ad_impression,2024-03-03 16:04:00,DE,organic,android,18-24,7.0,1,489.0,0,rewarded,7.0,False
U037121,ad_reward_claimed,2024-03-03 16:04:40,DE,organic,android,18-24,7.0,1,489.0,0,rewarded,7.0,False
U037122,app_install,2024-01-04 02:00:00,ID,paid_social,ios,35-44,,1,,0,,,False
U037123,app_install,2024-01-21 00:00:00,US,app_store_search,android,18-24,,1,,0,,,False
U037123,app_open,2024-01-21 00:29:00,US,app_store_search,android,18-24,,1,,0,,,False
U037123,signup_complete,2024-01-21 00:39:00,US,app_store_search,android,18-24,,1,,0,,,False
U037123,tutorial_complete,2024-01-21 00:42:00,US,app_store_search,android,18-24,0.0,1,489.0,0,,,False
U037123,level_complete,2024-01-23 15:10:00,US,app_store_search,android,18-24,2.0,2,392.0,2,,,False
U037124,app_install,2024-03-07 01:00:00,Other,organic,android,25-34,,1,,0,,,False
U037124,app_open,2024-03-07 01:10:00,Other,organic,android,25-34,,1,,0,,,False
U037125,app_install,2024-01-25 02:00:00,Other,organic,ios,13-17,,1,,0,,,False
U037125,app_open,2024-01-25 02:06:00,Other,organic,ios,13-17,,1,,0,,,False
